year	statename	statenum	countyname	countynum	capitalstock	capitalstock1902
1970.0	KENTUCKY	210	OWSLEY	1890		
1860.0	KENTUCKY	210	PENDLETON	1910		
1870.0	KENTUCKY	210	PENDLETON	1910	0	0
1880.0	KENTUCKY	210	PENDLETON	1910	0	0
1890.0	KENTUCKY	210	PENDLETON	1910	0	0
1900.0	KENTUCKY	210	PENDLETON	1910	0	0
1910.0	KENTUCKY	210	PENDLETON	1910		
1920.0	KENTUCKY	210	PENDLETON	1910		
1970.0	KENTUCKY	210	PENDLETON	1910		
1860.0	KENTUCKY	210	PERRY	1930		
1870.0	KENTUCKY	210	PERRY	1930	0	0
1880.0	KENTUCKY	210	PERRY	1930	0	0
1890.0	KENTUCKY	210	PERRY	1930	0	0
1900.0	KENTUCKY	210	PERRY	1930	0	0
1910.0	KENTUCKY	210	PERRY	1930		
1920.0	KENTUCKY	210	PERRY	1930		
1970.0	KENTUCKY	210	PERRY	1930		
1860.0	KENTUCKY	210	PIKE	1950		
1870.0	KENTUCKY	210	PIKE	1950	0	0
1880.0	KENTUCKY	210	PIKE	1950	0	0
1890.0	KENTUCKY	210	PIKE	1950	0	0
1900.0	KENTUCKY	210	PIKE	1950	0	0
1910.0	KENTUCKY	210	PIKE	1950		
1920.0	KENTUCKY	210	PIKE	1950		
1970.0	KENTUCKY	210	PIKE	1950		
1860.0	KENTUCKY	210	POWELL	1970		
1870.0	KENTUCKY	210	POWELL	1970	0	0
1880.0	KENTUCKY	210	POWELL	1970	0	0
1890.0	KENTUCKY	210	POWELL	1970	50	50
1900.0	KENTUCKY	210	POWELL	1970	50	50
1910.0	KENTUCKY	210	POWELL	1970		
1920.0	KENTUCKY	210	POWELL	1970		
1970.0	KENTUCKY	210	POWELL	1970		
1860.0	KENTUCKY	210	PULASKI	1990		
1870.0	KENTUCKY	210	PULASKI	1990	0	0
1880.0	KENTUCKY	210	PULASKI	1990	50	50
1890.0	KENTUCKY	210	PULASKI	1990	100	100
1900.0	KENTUCKY	210	PULASKI	1990	50	100
1910.0	KENTUCKY	210	PULASKI	1990		
1920.0	KENTUCKY	210	PULASKI	1990		
1970.0	KENTUCKY	210	PULASKI	1990		
1860.0	KENTUCKY	210	ROBERTSON	2010		
1870.0	KENTUCKY	210	ROBERTSON	2010	0	0
1880.0	KENTUCKY	210	ROBERTSON	2010	0	0
1890.0	KENTUCKY	210	ROBERTSON	2010	0	0
1900.0	KENTUCKY	210	ROBERTSON	2010	0	0
1910.0	KENTUCKY	210	ROBERTSON	2010		
1920.0	KENTUCKY	210	ROBERTSON	2010		
1970.0	KENTUCKY	210	ROBERTSON	2010		
1860.0	KENTUCKY	210	ROCKCASTLE	2030		
1870.0	KENTUCKY	210	ROCKCASTLE	2030	0	0
1880.0	KENTUCKY	210	ROCKCASTLE	2030	0	0
1890.0	KENTUCKY	210	ROCKCASTLE	2030	0	0
1900.0	KENTUCKY	210	ROCKCASTLE	2030	0	0
1910.0	KENTUCKY	210	ROCKCASTLE	2030		
1920.0	KENTUCKY	210	ROCKCASTLE	2030		
1970.0	KENTUCKY	210	ROCKCASTLE	2030		
1860.0	KENTUCKY	210	ROWAN	2050		
1870.0	KENTUCKY	210	ROWAN	2050	0	0
1880.0	KENTUCKY	210	ROWAN	2050	0	0
1890.0	KENTUCKY	210	ROWAN	2050	0	0
1900.0	KENTUCKY	210	ROWAN	2050	0	0
1910.0	KENTUCKY	210	ROWAN	2050		
1920.0	KENTUCKY	210	ROWAN	2050		
1970.0	KENTUCKY	210	ROWAN	2050		
1860.0	KENTUCKY	210	RUSSELL	2070		
1870.0	KENTUCKY	210	RUSSELL	2070	0	0
1880.0	KENTUCKY	210	RUSSELL	2070	0	0
1890.0	KENTUCKY	210	RUSSELL	2070	0	0
1900.0	KENTUCKY	210	RUSSELL	2070	0	0
1910.0	KENTUCKY	210	RUSSELL	2070		
1920.0	KENTUCKY	210	RUSSELL	2070		
1970.0	KENTUCKY	210	RUSSELL	2070		
1860.0	KENTUCKY	210	SCOTT	2090		
1870.0	KENTUCKY	210	SCOTT	2090	0	0
1880.0	KENTUCKY	210	SCOTT	2090	0	0
1890.0	KENTUCKY	210	SCOTT	2090	50	50
1900.0	KENTUCKY	210	SCOTT	2090	50	50
1910.0	KENTUCKY	210	SCOTT	2090		
1920.0	KENTUCKY	210	SCOTT	2090		
1970.0	KENTUCKY	210	SCOTT	2090		
1860.0	KENTUCKY	210	SHELBY	2110		
1870.0	KENTUCKY	210	SHELBY	2110	0	0
1880.0	KENTUCKY	210	SHELBY	2110	0	0
1890.0	KENTUCKY	210	SHELBY	2110	0	0
1900.0	KENTUCKY	210	SHELBY	2110	0	0
1910.0	KENTUCKY	210	SHELBY	2110		
1920.0	KENTUCKY	210	SHELBY	2110		
1970.0	KENTUCKY	210	SHELBY	2110		
1860.0	KENTUCKY	210	SIMPSON	2130		
1870.0	KENTUCKY	210	SIMPSON	2130	0	0
1880.0	KENTUCKY	210	SIMPSON	2130	0	0
1890.0	KENTUCKY	210	SIMPSON	2130	0	0
1900.0	KENTUCKY	210	SIMPSON	2130	0	0
1910.0	KENTUCKY	210	SIMPSON	2130		
1920.0	KENTUCKY	210	SIMPSON	2130		
1970.0	KENTUCKY	210	SIMPSON	2130		
1860.0	KENTUCKY	210	SPENCER	2150		
1870.0	KENTUCKY	210	SPENCER	2150	0	0
1880.0	KENTUCKY	210	SPENCER	2150	0	0
1890.0	KENTUCKY	210	SPENCER	2150	0	0
1900.0	KENTUCKY	210	SPENCER	2150	0	0
1910.0	KENTUCKY	210	SPENCER	2150		
1920.0	KENTUCKY	210	SPENCER	2150		
1970.0	KENTUCKY	210	SPENCER	2150		
1860.0	KENTUCKY	210	TAYLOR	2170		
1870.0	KENTUCKY	210	TAYLOR	2170	0	0
1880.0	KENTUCKY	210	TAYLOR	2170	0	0
1890.0	KENTUCKY	210	TAYLOR	2170	0	0
1900.0	KENTUCKY	210	TAYLOR	2170	0	15
1910.0	KENTUCKY	210	TAYLOR	2170		
1920.0	KENTUCKY	210	TAYLOR	2170		
1970.0	KENTUCKY	210	TAYLOR	2170		
1860.0	KENTUCKY	210	TODD	2190		
1870.0	KENTUCKY	210	TODD	2190	0	0
1880.0	KENTUCKY	210	TODD	2190	0	0
1890.0	KENTUCKY	210	TODD	2190	0	0
1900.0	KENTUCKY	210	TODD	2190	0	0
1910.0	KENTUCKY	210	TODD	2190		
1920.0	KENTUCKY	210	TODD	2190		
1970.0	KENTUCKY	210	TODD	2190		
1860.0	KENTUCKY	210	TRIGG	2210		
1870.0	KENTUCKY	210	TRIGG	2210	0	0
1880.0	KENTUCKY	210	TRIGG	2210	0	0
1890.0	KENTUCKY	210	TRIGG	2210	0	0
1900.0	KENTUCKY	210	TRIGG	2210	0	0
1910.0	KENTUCKY	210	TRIGG	2210		
1920.0	KENTUCKY	210	TRIGG	2210		
1970.0	KENTUCKY	210	TRIGG	2210		
1860.0	KENTUCKY	210	TRIMBLE	2230		
1870.0	KENTUCKY	210	TRIMBLE	2230	0	0
1880.0	KENTUCKY	210	TRIMBLE	2230	0	0
1890.0	KENTUCKY	210	TRIMBLE	2230	0	0
1900.0	KENTUCKY	210	TRIMBLE	2230	0	0
1910.0	KENTUCKY	210	TRIMBLE	2230		
1920.0	KENTUCKY	210	TRIMBLE	2230		
1970.0	KENTUCKY	210	TRIMBLE	2230		
1860.0	KENTUCKY	210	UNION	2250		
1870.0	KENTUCKY	210	UNION	2250	0	0
1880.0	KENTUCKY	210	UNION	2250	100	100
1890.0	KENTUCKY	210	UNION	2250	100	100
1900.0	KENTUCKY	210	UNION	2250	0	25
1910.0	KENTUCKY	210	UNION	2250		
1920.0	KENTUCKY	210	UNION	2250		
1970.0	KENTUCKY	210	UNION	2250		
1860.0	KENTUCKY	210	WARREN	2270		
1870.0	KENTUCKY	210	WARREN	2270	0	0
1880.0	KENTUCKY	210	WARREN	2270	0	0
1890.0	KENTUCKY	210	WARREN	2270	0	0
1900.0	KENTUCKY	210	WARREN	2270	0	100
1910.0	KENTUCKY	210	WARREN	2270		
1920.0	KENTUCKY	210	WARREN	2270		
1970.0	KENTUCKY	210	WARREN	2270		
1860.0	KENTUCKY	210	WASHINGTON	2290		
1870.0	KENTUCKY	210	WASHINGTON	2290	0	0
1880.0	KENTUCKY	210	WASHINGTON	2290	150	150
1890.0	KENTUCKY	210	WASHINGTON	2290	150	150
1900.0	KENTUCKY	210	WASHINGTON	2290	50	50
1910.0	KENTUCKY	210	WASHINGTON	2290		
1920.0	KENTUCKY	210	WASHINGTON	2290		
1970.0	KENTUCKY	210	WASHINGTON	2290		
1860.0	KENTUCKY	210	WAYNE	2310		
1870.0	KENTUCKY	210	WAYNE	2310	0	0
1880.0	KENTUCKY	210	WAYNE	2310	0	0
1890.0	KENTUCKY	210	WAYNE	2310	0	0
1900.0	KENTUCKY	210	WAYNE	2310	0	0
1910.0	KENTUCKY	210	WAYNE	2310		
1920.0	KENTUCKY	210	WAYNE	2310		
1970.0	KENTUCKY	210	WAYNE	2310		
1860.0	KENTUCKY	210	WEBSTER	2330		
1870.0	KENTUCKY	210	WEBSTER	2330	0	0
1880.0	KENTUCKY	210	WEBSTER	2330	0	0
1890.0	KENTUCKY	210	WEBSTER	2330	0	0
1900.0	KENTUCKY	210	WEBSTER	2330	0	0
1910.0	KENTUCKY	210	WEBSTER	2330		
1920.0	KENTUCKY	210	WEBSTER	2330		
1970.0	KENTUCKY	210	WEBSTER	2330		
1860.0	KENTUCKY	210	WHITLEY	2350		
1870.0	KENTUCKY	210	WHITLEY	2350	0	0
1880.0	KENTUCKY	210	WHITLEY	2350	0	0
1890.0	KENTUCKY	210	WHITLEY	2350	0	0
1900.0	KENTUCKY	210	WHITLEY	2350	0	0
1910.0	KENTUCKY	210	WHITLEY	2350		
1920.0	KENTUCKY	210	WHITLEY	2350		
1970.0	KENTUCKY	210	WHITLEY	2350		
1860.0	KENTUCKY	210	WOLFE	2370		
1870.0	KENTUCKY	210	WOLFE	2370	0	0
1880.0	KENTUCKY	210	WOLFE	2370	0	0
1890.0	KENTUCKY	210	WOLFE	2370	0	0
1900.0	KENTUCKY	210	WOLFE	2370	0	0
1910.0	KENTUCKY	210	WOLFE	2370		
1920.0	KENTUCKY	210	WOLFE	2370		
1970.0	KENTUCKY	210	WOLFE	2370		
1860.0	KENTUCKY	210	WOODFORD	2390		
1870.0	KENTUCKY	210	WOODFORD	2390	0	0
1880.0	KENTUCKY	210	WOODFORD	2390	0	0
1890.0	KENTUCKY	210	WOODFORD	2390	0	0
1900.0	KENTUCKY	210	WOODFORD	2390	0	0
1910.0	KENTUCKY	210	WOODFORD	2390		
1920.0	KENTUCKY	210	WOODFORD	2390		
1970.0	KENTUCKY	210	WOODFORD	2390		
1860.0	LOUISIANA	220	ACADIA	10		
1870.0	LOUISIANA	220	ACADIA	10	0	0
1880.0	LOUISIANA	220	ACADIA	10	0	0
1890.0	LOUISIANA	220	ACADIA	10	0	0
1900.0	LOUISIANA	220	ACADIA	10	0	100
1910.0	LOUISIANA	220	ACADIA	10		
1920.0	LOUISIANA	220	ACADIA	10		
1970.0	LOUISIANA	220	ACADIA	10		
1860.0	LOUISIANA	220	ASCENSION	50		
1870.0	LOUISIANA	220	ASCENSION	50	0	0
1880.0	LOUISIANA	220	ASCENSION	50	0	0
1890.0	LOUISIANA	220	ASCENSION	50	0	0
1900.0	LOUISIANA	220	ASCENSION	50	0	0
1910.0	LOUISIANA	220	ASCENSION	50		
1920.0	LOUISIANA	220	ASCENSION	50		
1970.0	LOUISIANA	220	ASCENSION	50		
1860.0	LOUISIANA	220	ASSUMPTION	70		
1870.0	LOUISIANA	220	ASSUMPTION	70	0	0
1880.0	LOUISIANA	220	ASSUMPTION	70	0	0
1890.0	LOUISIANA	220	ASSUMPTION	70	0	0
1900.0	LOUISIANA	220	ASSUMPTION	70	0	0
1910.0	LOUISIANA	220	ASSUMPTION	70		
1920.0	LOUISIANA	220	ASSUMPTION	70		
1970.0	LOUISIANA	220	ASSUMPTION	70		
1860.0	LOUISIANA	220	AVOYELLES	90		
1870.0	LOUISIANA	220	AVOYELLES	90	0	0
1880.0	LOUISIANA	220	AVOYELLES	90	0	0
1890.0	LOUISIANA	220	AVOYELLES	90	0	0
1900.0	LOUISIANA	220	AVOYELLES	90	0	0
1910.0	LOUISIANA	220	AVOYELLES	90		
1920.0	LOUISIANA	220	AVOYELLES	90		
1970.0	LOUISIANA	220	AVOYELLES	90		
1860.0	LOUISIANA	220	BIENVILLE	130		
1870.0	LOUISIANA	220	BIENVILLE	130	0	0
1880.0	LOUISIANA	220	BIENVILLE	130	0	0
1890.0	LOUISIANA	220	BIENVILLE	130	0	0
1900.0	LOUISIANA	220	BIENVILLE	130	0	0
1910.0	LOUISIANA	220	BIENVILLE	130		
1920.0	LOUISIANA	220	BIENVILLE	130		
1970.0	LOUISIANA	220	BIENVILLE	130		
1860.0	LOUISIANA	220	BOSSIER	150		
1870.0	LOUISIANA	220	BOSSIER	150	0	0
1880.0	LOUISIANA	220	BOSSIER	150	0	0
1890.0	LOUISIANA	220	BOSSIER	150	0	0
1900.0	LOUISIANA	220	BOSSIER	150	0	0
1910.0	LOUISIANA	220	BOSSIER	150		
1920.0	LOUISIANA	220	BOSSIER	150		
1970.0	LOUISIANA	220	BOSSIER	150		
1860.0	LOUISIANA	220	CADDO	170		
1870.0	LOUISIANA	220	CADDO	170	0	0
1880.0	LOUISIANA	220	CADDO	170	0	0
1890.0	LOUISIANA	220	CADDO	170	300	300
1900.0	LOUISIANA	220	CADDO	170	300	500
1910.0	LOUISIANA	220	CADDO	170		
1920.0	LOUISIANA	220	CADDO	170		
1970.0	LOUISIANA	220	CADDO	170		
1860.0	LOUISIANA	220	CALCASIEU	190		
1870.0	LOUISIANA	220	CALCASIEU	190	0	0
1880.0	LOUISIANA	220	CALCASIEU	190	0	0
1890.0	LOUISIANA	220	CALCASIEU	190	50	50
1900.0	LOUISIANA	220	CALCASIEU	190	150	325
1910.0	LOUISIANA	220	CALCASIEU	190		
1920.0	LOUISIANA	220	CALCASIEU	190		
1970.0	LOUISIANA	220	CALCASIEU	190		
1860.0	LOUISIANA	220	CALDWELL	210		
1870.0	LOUISIANA	220	CALDWELL	210	0	0
1880.0	LOUISIANA	220	CALDWELL	210	0	0
1890.0	LOUISIANA	220	CALDWELL	210	0	0
1900.0	LOUISIANA	220	CALDWELL	210	0	0
1910.0	LOUISIANA	220	CALDWELL	210		
1920.0	LOUISIANA	220	CALDWELL	210		
1970.0	LOUISIANA	220	CALDWELL	210		
1860.0	LOUISIANA	220	CAMERON	230		
1870.0	LOUISIANA	220	CAMERON	230	0	0
1880.0	LOUISIANA	220	CAMERON	230	0	0
1890.0	LOUISIANA	220	CAMERON	230	0	0
1900.0	LOUISIANA	220	CAMERON	230	0	0
1910.0	LOUISIANA	220	CAMERON	230		
1920.0	LOUISIANA	220	CAMERON	230		
1970.0	LOUISIANA	220	CAMERON	230		
1860.0	LOUISIANA	220	CARROLL	235		
1870.0	LOUISIANA	220	CARROLL	235	0	0
1880.0	LOUISIANA	220	CARROLL	235	0	0
1890.0	LOUISIANA	220	CARROLL	235	0	0
1900.0	LOUISIANA	220	CARROLL	235	0	0
1910.0	LOUISIANA	220	CARROLL	235		
1920.0	LOUISIANA	220	CARROLL	235		
1970.0	LOUISIANA	220	CARROLL	235		
1860.0	LOUISIANA	220	CATAHOULA	250		
1870.0	LOUISIANA	220	CATAHOULA	250	0	0
1880.0	LOUISIANA	220	CATAHOULA	250	0	0
1890.0	LOUISIANA	220	CATAHOULA	250	0	0
1900.0	LOUISIANA	220	CATAHOULA	250	0	0
1910.0	LOUISIANA	220	CATAHOULA	250		
1920.0	LOUISIANA	220	CATAHOULA	250		
1970.0	LOUISIANA	220	CATAHOULA	250		
1860.0	LOUISIANA	220	CLAIBORNE	270		
1870.0	LOUISIANA	220	CLAIBORNE	270	0	0
1880.0	LOUISIANA	220	CLAIBORNE	270	0	0
1890.0	LOUISIANA	220	CLAIBORNE	270	50	50
1900.0	LOUISIANA	220	CLAIBORNE	270	50	50
1910.0	LOUISIANA	220	CLAIBORNE	270		
1920.0	LOUISIANA	220	CLAIBORNE	270		
1970.0	LOUISIANA	220	CLAIBORNE	270		
1860.0	LOUISIANA	220	CONCORDIA	290		
1870.0	LOUISIANA	220	CONCORDIA	290	0	0
1880.0	LOUISIANA	220	CONCORDIA	290	0	0
1890.0	LOUISIANA	220	CONCORDIA	290	0	0
1900.0	LOUISIANA	220	CONCORDIA	290	0	0
1910.0	LOUISIANA	220	CONCORDIA	290		
1920.0	LOUISIANA	220	CONCORDIA	290		
1970.0	LOUISIANA	220	CONCORDIA	290		
1860.0	LOUISIANA	220	DE SOTO	310		
1870.0	LOUISIANA	220	DE SOTO	310	0	0
1880.0	LOUISIANA	220	DE SOTO	310	0	0
1890.0	LOUISIANA	220	DE SOTO	310	0	0
1900.0	LOUISIANA	220	DE SOTO	310	0	0
1910.0	LOUISIANA	220	DE SOTO	310		
1920.0	LOUISIANA	220	DE SOTO	310		
1970.0	LOUISIANA	220	DE SOTO	310		
1860.0	LOUISIANA	220	EAST BATON ROUGE	330		
1870.0	LOUISIANA	220	EAST BATON ROUGE	330	0	0
1880.0	LOUISIANA	220	EAST BATON ROUGE	330	0	0
1890.0	LOUISIANA	220	EAST BATON ROUGE	330	100	100
1900.0	LOUISIANA	220	EAST BATON ROUGE	330	100	100
1910.0	LOUISIANA	220	EAST BATON ROUGE	330		
1920.0	LOUISIANA	220	EAST BATON ROUGE	330		
1970.0	LOUISIANA	220	EAST BATON ROUGE	330		
1860.0	LOUISIANA	220	EAST CARROLL	350		
1870.0	LOUISIANA	220	EAST CARROLL	350	0	0
1880.0	LOUISIANA	220	EAST CARROLL	350	0	0
1890.0	LOUISIANA	220	EAST CARROLL	350	0	0
1900.0	LOUISIANA	220	EAST CARROLL	350	0	39
1910.0	LOUISIANA	220	EAST CARROLL	350		
1920.0	LOUISIANA	220	EAST CARROLL	350		
1970.0	LOUISIANA	220	EAST CARROLL	350		
1860.0	LOUISIANA	220	EAST FELICIANA	370		
1870.0	LOUISIANA	220	EAST FELICIANA	370	0	0
1880.0	LOUISIANA	220	EAST FELICIANA	370	0	0
1890.0	LOUISIANA	220	EAST FELICIANA	370	0	0
1900.0	LOUISIANA	220	EAST FELICIANA	370	0	0
1910.0	LOUISIANA	220	EAST FELICIANA	370		
1920.0	LOUISIANA	220	EAST FELICIANA	370		
1970.0	LOUISIANA	220	EAST FELICIANA	370		
1860.0	LOUISIANA	220	FRANKLIN	410		
1870.0	LOUISIANA	220	FRANKLIN	410	0	0
1880.0	LOUISIANA	220	FRANKLIN	410	0	0
1890.0	LOUISIANA	220	FRANKLIN	410	0	0
1900.0	LOUISIANA	220	FRANKLIN	410	0	0
1910.0	LOUISIANA	220	FRANKLIN	410		
1920.0	LOUISIANA	220	FRANKLIN	410		
1970.0	LOUISIANA	220	FRANKLIN	410		
1860.0	LOUISIANA	220	GRANT	430		
1870.0	LOUISIANA	220	GRANT	430	0	0
1880.0	LOUISIANA	220	GRANT	430	0	0
1890.0	LOUISIANA	220	GRANT	430	0	0
1900.0	LOUISIANA	220	GRANT	430	0	0
1910.0	LOUISIANA	220	GRANT	430		
1920.0	LOUISIANA	220	GRANT	430		
1970.0	LOUISIANA	220	GRANT	430		
1860.0	LOUISIANA	220	IBERIA	450		
1870.0	LOUISIANA	220	IBERIA	450	0	0
1880.0	LOUISIANA	220	IBERIA	450	0	0
1890.0	LOUISIANA	220	IBERIA	450	50	50
1900.0	LOUISIANA	220	IBERIA	450	100	100
1910.0	LOUISIANA	220	IBERIA	450		
1920.0	LOUISIANA	220	IBERIA	450		
1970.0	LOUISIANA	220	IBERIA	450		
1860.0	LOUISIANA	220	IBERVILLE	470		
1870.0	LOUISIANA	220	IBERVILLE	470	0	0
1880.0	LOUISIANA	220	IBERVILLE	470	0	0
1890.0	LOUISIANA	220	IBERVILLE	470	0	0
1900.0	LOUISIANA	220	IBERVILLE	470	0	0
1910.0	LOUISIANA	220	IBERVILLE	470		
1920.0	LOUISIANA	220	IBERVILLE	470		
1970.0	LOUISIANA	220	IBERVILLE	470		
1860.0	LOUISIANA	220	JACKSON	490		
1870.0	LOUISIANA	220	JACKSON	490	0	0
1880.0	LOUISIANA	220	JACKSON	490	0	0
1890.0	LOUISIANA	220	JACKSON	490	0	0
1900.0	LOUISIANA	220	JACKSON	490	0	0
1910.0	LOUISIANA	220	JACKSON	490		
1920.0	LOUISIANA	220	JACKSON	490		
1970.0	LOUISIANA	220	JACKSON	490		
1860.0	LOUISIANA	220	JEFFERSON	510		
1870.0	LOUISIANA	220	JEFFERSON	510	0	0
1880.0	LOUISIANA	220	JEFFERSON	510	0	0
1890.0	LOUISIANA	220	JEFFERSON	510	0	0
1900.0	LOUISIANA	220	JEFFERSON	510	0	0
1910.0	LOUISIANA	220	JEFFERSON	510		
1920.0	LOUISIANA	220	JEFFERSON	510		
1970.0	LOUISIANA	220	JEFFERSON	510		
1860.0	LOUISIANA	220	LAFAYETTE	550		
1870.0	LOUISIANA	220	LAFAYETTE	550	0	0
1880.0	LOUISIANA	220	LAFAYETTE	550	0	0
1890.0	LOUISIANA	220	LAFAYETTE	550	0	0
1900.0	LOUISIANA	220	LAFAYETTE	550	50	50
1910.0	LOUISIANA	220	LAFAYETTE	550		
1920.0	LOUISIANA	220	LAFAYETTE	550		
1970.0	LOUISIANA	220	LAFAYETTE	550		
1860.0	LOUISIANA	220	LAFOURCHE	570		
1870.0	LOUISIANA	220	LAFOURCHE	570	0	0
1880.0	LOUISIANA	220	LAFOURCHE	570	0	0
1890.0	LOUISIANA	220	LAFOURCHE	570	0	0
1900.0	LOUISIANA	220	LAFOURCHE	570	0	0
1910.0	LOUISIANA	220	LAFOURCHE	570		
1920.0	LOUISIANA	220	LAFOURCHE	570		
1970.0	LOUISIANA	220	LAFOURCHE	570		
1860.0	LOUISIANA	220	LINCOLN	610		
1870.0	LOUISIANA	220	LINCOLN	610	0	0
1880.0	LOUISIANA	220	LINCOLN	610	0	0
1890.0	LOUISIANA	220	LINCOLN	610	0	0
1900.0	LOUISIANA	220	LINCOLN	610	0	0
1910.0	LOUISIANA	220	LINCOLN	610		
1920.0	LOUISIANA	220	LINCOLN	610		
1970.0	LOUISIANA	220	LINCOLN	610		
1860.0	LOUISIANA	220	LIVINGSTON	630		
1870.0	LOUISIANA	220	LIVINGSTON	630	0	0
1880.0	LOUISIANA	220	LIVINGSTON	630	0	0
1890.0	LOUISIANA	220	LIVINGSTON	630	0	0
1900.0	LOUISIANA	220	LIVINGSTON	630	0	0
1910.0	LOUISIANA	220	LIVINGSTON	630		
1920.0	LOUISIANA	220	LIVINGSTON	630		
1970.0	LOUISIANA	220	LIVINGSTON	630		
1860.0	LOUISIANA	220	MADISON	650		
1870.0	LOUISIANA	220	MADISON	650	0	0
1880.0	LOUISIANA	220	MADISON	650	0	0
1890.0	LOUISIANA	220	MADISON	650	0	0
1900.0	LOUISIANA	220	MADISON	650	0	0
1910.0	LOUISIANA	220	MADISON	650		
1920.0	LOUISIANA	220	MADISON	650		
1970.0	LOUISIANA	220	MADISON	650		
1860.0	LOUISIANA	220	MOREHOUSE	670		
1870.0	LOUISIANA	220	MOREHOUSE	670	0	0
1880.0	LOUISIANA	220	MOREHOUSE	670	0	0
1890.0	LOUISIANA	220	MOREHOUSE	670	0	0
1900.0	LOUISIANA	220	MOREHOUSE	670	0	0
1910.0	LOUISIANA	220	MOREHOUSE	670		
1920.0	LOUISIANA	220	MOREHOUSE	670		
1970.0	LOUISIANA	220	MOREHOUSE	670		
1860.0	LOUISIANA	220	NATCHITOCHES	690		
1870.0	LOUISIANA	220	NATCHITOCHES	690	0	0
1880.0	LOUISIANA	220	NATCHITOCHES	690	0	0
1890.0	LOUISIANA	220	NATCHITOCHES	690	0	0
1900.0	LOUISIANA	220	NATCHITOCHES	690	0	0
1910.0	LOUISIANA	220	NATCHITOCHES	690		
1920.0	LOUISIANA	220	NATCHITOCHES	690		
1970.0	LOUISIANA	220	NATCHITOCHES	690		
1860.0	LOUISIANA	220	ORLEANS	710		
1870.0	LOUISIANA	220	ORLEANS	710	1300	1300
1880.0	LOUISIANA	220	ORLEANS	710	2875	2875
1890.0	LOUISIANA	220	ORLEANS	710	3625	3625
1900.0	LOUISIANA	220	ORLEANS	710	2300	2000
1910.0	LOUISIANA	220	ORLEANS	710		
1920.0	LOUISIANA	220	ORLEANS	710		
1970.0	LOUISIANA	220	ORLEANS	710		
1860.0	LOUISIANA	220	OUACHITA	730		
1870.0	LOUISIANA	220	OUACHITA	730	0	0
1880.0	LOUISIANA	220	OUACHITA	730	0	0
1890.0	LOUISIANA	220	OUACHITA	730	110	110
1900.0	LOUISIANA	220	OUACHITA	730	110	110
1910.0	LOUISIANA	220	OUACHITA	730		
1920.0	LOUISIANA	220	OUACHITA	730		
1970.0	LOUISIANA	220	OUACHITA	730		
1860.0	LOUISIANA	220	PLAQUEMINES	750		
1870.0	LOUISIANA	220	PLAQUEMINES	750	0	0
1880.0	LOUISIANA	220	PLAQUEMINES	750	0	0
1890.0	LOUISIANA	220	PLAQUEMINES	750	0	0
1900.0	LOUISIANA	220	PLAQUEMINES	750	0	0
1910.0	LOUISIANA	220	PLAQUEMINES	750		
1920.0	LOUISIANA	220	PLAQUEMINES	750		
1970.0	LOUISIANA	220	PLAQUEMINES	750		
1860.0	LOUISIANA	220	POINTE COUPEE	770		
1870.0	LOUISIANA	220	POINTE COUPEE	770	0	0
1880.0	LOUISIANA	220	POINTE COUPEE	770	0	0
1890.0	LOUISIANA	220	POINTE COUPEE	770	0	0
1900.0	LOUISIANA	220	POINTE COUPEE	770	0	0
1910.0	LOUISIANA	220	POINTE COUPEE	770		
1920.0	LOUISIANA	220	POINTE COUPEE	770		
1970.0	LOUISIANA	220	POINTE COUPEE	770		
1860.0	LOUISIANA	220	RAPIDES	790		
1870.0	LOUISIANA	220	RAPIDES	790	0	0
1880.0	LOUISIANA	220	RAPIDES	790	0	0
1890.0	LOUISIANA	220	RAPIDES	790	0	0
1900.0	LOUISIANA	220	RAPIDES	790	50	50
1910.0	LOUISIANA	220	RAPIDES	790		
1920.0	LOUISIANA	220	RAPIDES	790		
1970.0	LOUISIANA	220	RAPIDES	790		
1860.0	LOUISIANA	220	RED RIVER	810		
1870.0	LOUISIANA	220	RED RIVER	810	0	0
1880.0	LOUISIANA	220	RED RIVER	810	0	0
1890.0	LOUISIANA	220	RED RIVER	810	0	0
1900.0	LOUISIANA	220	RED RIVER	810	0	0
1910.0	LOUISIANA	220	RED RIVER	810		
1920.0	LOUISIANA	220	RED RIVER	810		
1970.0	LOUISIANA	220	RED RIVER	810		
1860.0	LOUISIANA	220	RICHLAND	830		
1870.0	LOUISIANA	220	RICHLAND	830	0	0
1880.0	LOUISIANA	220	RICHLAND	830	0	0
1890.0	LOUISIANA	220	RICHLAND	830	0	0
1900.0	LOUISIANA	220	RICHLAND	830	0	0
1910.0	LOUISIANA	220	RICHLAND	830		
1920.0	LOUISIANA	220	RICHLAND	830		
1970.0	LOUISIANA	220	RICHLAND	830		
1860.0	LOUISIANA	220	SABINE	850		
1870.0	LOUISIANA	220	SABINE	850	0	0
1880.0	LOUISIANA	220	SABINE	850	0	0
1890.0	LOUISIANA	220	SABINE	850	0	0
1900.0	LOUISIANA	220	SABINE	850	0	0
1910.0	LOUISIANA	220	SABINE	850		
1920.0	LOUISIANA	220	SABINE	850		
1970.0	LOUISIANA	220	SABINE	850		
1860.0	LOUISIANA	220	ST BERNARD	870		
1870.0	LOUISIANA	220	ST BERNARD	870	0	0
1880.0	LOUISIANA	220	ST BERNARD	870	0	0
